Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
338406,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Location* Redgrave  Mid Suffolk,52.36,0.98,WOAH (former OIE),Confirmed,Domestic,Duck,06/12/2022,16/12/2022,,
338377,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Nairn  Moray,57.6,-3.63,WOAH (former OIE),Confirmed,Domestic,Chicken,05/12/2022,16/12/2022,,
345732,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Viadana,45.02371,10.574713,WOAH (former OIE),Confirmed,Domestic,Turkey,04/12/2022,16/02/2023,,
338407,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Redgrave  Mid Suffolk,52.36,0.98,WOAH (former OIE),Confirmed,Domestic,Duck,02/12/2022,16/12/2022,,
336800,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Woodbridge  East Suffolk,52.13,1.27,WOAH (former OIE),Confirmed,Domestic,Duck,27/11/2022,02/12/2022,,
336476,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,San Giovanni In Croce,45.07337,10.367887,WOAH (former OIE),Confirmed,Domestic,Chicken,24/11/2022,30/11/2022,,
336802,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Turriff Aberdeenshire,57.56,-2.49,WOAH (former OIE),Confirmed,Domestic,Chicken,24/11/2022,02/12/2022,,
336803,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Bromsgrove  Bromsgrove,52.34,-2.1,WOAH (former OIE),Confirmed,Domestic,Chicken,22/11/2022,02/12/2022,,
335952,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Monaghan,Clones,54.2093,-7.22207,WOAH (former OIE),Confirmed,Domestic,Turkey,18/11/2022,22/11/2022,,
336083,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Lennik,50.828299,4.180387,WOAH (former OIE),Confirmed,Domestic,Chicken,18/11/2022,24/11/2022,,
335582,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Porto Viro,44.96603,12.305402,WOAH (former OIE),Confirmed,Domestic,Chicken,15/11/2022,17/11/2022,,
335951,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Großefehn,53.42,7.64,WOAH (former OIE),Confirmed,Domestic,Chicken,15/11/2022,22/11/2022,,
335581,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,San Martino Buon Albergo,45.393604,11.098069,WOAH (former OIE),Confirmed,Domestic,Turkey,14/11/2022,17/11/2022,,
335584,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Zevio,45.38076,11.077991,WOAH (former OIE),Confirmed,Domestic,Turkey,13/11/2022,17/11/2022,,
335287,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Moldova  Republic of,Orhei,Hiriseni,47.44,28.3,WOAH (former OIE),Confirmed,Domestic,Chicken,11/11/2022,11/11/2022,,
335583,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Scandolara Ravara,45.03396,10.302944,WOAH (former OIE),Confirmed,Domestic,Chicken,10/11/2022,17/11/2022,,
335587,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Nogarole Rocca,45.29686,10.87888,WOAH (former OIE),Confirmed,Domestic,Turkey,09/11/2022,17/11/2022,,
335197,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Lundby,55.2347,11.3952,WOAH (former OIE),Confirmed,Domestic,Turkey,08/11/2022,10/11/2022,,
335768,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Tattenhall  Cheshire West & Chester,53.09,-2.8,WOAH (former OIE),Confirmed,Domestic,Turkey,06/11/2022,11/11/2022,,
335769,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Hatton  South Derbyshire,52.88,-1.69,WOAH (former OIE),Confirmed,Domestic,Turkey,06/11/2022,11/11/2022,,
335770,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Wymondham  South Norfolk,52.55,1.15,WOAH (former OIE),Confirmed,Domestic,Turkey,06/11/2022,11/11/2022,,
335198,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Hessen,Hungen,50.438,8.88,WOAH (former OIE),Confirmed,Domestic,Turkey,05/11/2022,10/11/2022,,
335764,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Turriff  Aberdeenshire,57.5,-2.47,WOAH (former OIE),Confirmed,Domestic,Chicken,03/11/2022,11/11/2022,,
335765,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Oundle  North Northamptonshire,52.431308,-0.402393,WOAH (former OIE),Confirmed,Domestic,Turkey,02/11/2022,11/11/2022,,
335199,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,Rees,51.77,6.44,WOAH (former OIE),Confirmed,Domestic,Turkey,01/11/2022,10/11/2022,,
335761,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Kirkham  Fylde,53.82,-2.9,WOAH (former OIE),Confirmed,Domestic,Turkey,01/11/2022,11/11/2022,,
335762,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Cumnock  East Ayrshire,55.44,-4.43,WOAH (former OIE),Confirmed,Domestic,Chicken,01/11/2022,11/11/2022,,
335763,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Dereham  Breckland,52.66,0.83,WOAH (former OIE),Confirmed,Domestic,Turkey,01/11/2022,11/11/2022,,
334585,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Limburg,Ospel,51.29723,5.80845,WOAH (former OIE),Confirmed,Domestic,Chicken,31/10/2022,03/11/2022,,
334586,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Friesland,Oudwoude,53.29534,6.11708,WOAH (former OIE),Confirmed,Domestic,Chicken,30/10/2022,03/11/2022,,
335181,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Thirsk  Hambleton,54.21,-1.42,WOAH (former OIE),Confirmed,Domestic,Turkey,30/10/2022,04/11/2022,,
335182,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,North Thoresby  East Lindsey,53.48,0.0,WOAH (former OIE),Confirmed,Domestic,Turkey,30/10/2022,04/11/2022,,
335767,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Reepham  Broadland,52.72,1.08,WOAH (former OIE),Confirmed,Domestic,Chicken,30/10/2022,11/11/2022,,
335178,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Taverham  Broadland,52.74,1.17,WOAH (former OIE),Confirmed,Domestic,Turkey,29/10/2022,04/11/2022,,
335179,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Boston  Boston,52.96,-0.05,WOAH (former OIE),Confirmed,Domestic,Turkey,29/10/2022,04/11/2022,,
334588,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Lorup,52.95,7.62,WOAH (former OIE),Confirmed,Domestic,Chicken,28/10/2022,04/11/2022,,
335062,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,March  Fenland,52.56,0.1,WOAH (former OIE),Confirmed,Domestic,Duck,28/10/2022,04/11/2022,,
335759,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Attleborough  Breckland,52.51,0.98,WOAH (former OIE),Confirmed,Domestic,Chicken,28/10/2022,11/11/2022,,
335760,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Halesworth  East Suffolk,52.339865,1.37221,WOAH (former OIE),Confirmed,Domestic,Duck,28/10/2022,11/11/2022,,
335183,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Somersham  Huntingdonshire,52.39,0.0,WOAH (former OIE),Confirmed,Domestic,Chicken,27/10/2022,04/11/2022,,
335185,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Huntly  Aberdeenshire,57.43,-2.55,WOAH (former OIE),Confirmed,Domestic,Chicken,26/10/2022,04/11/2022,,
335187,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Somercotes  East Lindsey,53.47,0.12,WOAH (former OIE),Confirmed,Domestic,Turkey,26/10/2022,04/11/2022,,
335188,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Much Hoole  South Ribble,53.72,-2.78,WOAH (former OIE),Confirmed,Domestic,Turkey,25/10/2022,04/11/2022,,
335189,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Saxmundham  East Suffolk,52.19,1.51,WOAH (former OIE),Confirmed,Domestic,Duck,25/10/2022,04/11/2022,,
335190,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Attleborough  Breckland,52.47,1.04,WOAH (former OIE),Confirmed,Domestic,Turkey,24/10/2022,04/11/2022,,
335191,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Much Hoole  South Ribble,53.7,-2.78,WOAH (former OIE),Confirmed,Domestic,Chicken,24/10/2022,04/11/2022,,
335193,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,North Somercotes  East Lindsey,53.44,0.09,WOAH (former OIE),Confirmed,Domestic,Turkey,23/10/2022,04/11/2022,,
334589,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Lorup,52.93,7.62,WOAH (former OIE),Confirmed,Domestic,Duck,22/10/2022,04/11/2022,,
334590,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Lorup,52.92,7.62,WOAH (former OIE),Confirmed,Domestic,Turkey,22/10/2022,04/11/2022,,
334591,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Lorup,52.92,7.63,WOAH (former OIE),Confirmed,Domestic,Turkey,22/10/2022,04/11/2022,,
335061,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Much Hoole  South Ribble,53.7,-2.8,WOAH (former OIE),Confirmed,Domestic,Duck,22/10/2022,04/11/2022,,
335194,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Dereham  Breckland,52.68,1.02,WOAH (former OIE),Confirmed,Domestic,Turkey,22/10/2022,04/11/2022,,
335195,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Stalham  North Norfolk,52.79,1.52,WOAH (former OIE),Confirmed,Domestic,Chicken,22/10/2022,04/11/2022,,
335196,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Dereham  Breckland,52.75,0.87,WOAH (former OIE),Confirmed,Domestic,Turkey,21/10/2022,04/11/2022,,
334339,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Lunteren,52.09753,5.56306,WOAH (former OIE),Confirmed,Domestic,Chicken,20/10/2022,31/10/2022,,
334592,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Lorup,52.94,7.63,WOAH (former OIE),Confirmed,Domestic,Turkey,20/10/2022,04/11/2022,,
335777,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Dereham  Breckland,52.69,0.85,WOAH (former OIE),Confirmed,Domestic,Turkey,20/10/2022,28/10/2022,,
335779,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Aylsham  Broadland,52.79,1.18,WOAH (former OIE),Confirmed,Domestic,Turkey,20/10/2022,28/10/2022,,
334340,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Limburg,Heythuysen,51.28102,5.86189,WOAH (former OIE),Confirmed,Domestic,Chicken,19/10/2022,31/10/2022,,
335773,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Feltwell  King’s Lynn and West Norfolk,52.51,0.53,WOAH (former OIE),Confirmed,Domestic,Chicken,19/10/2022,28/10/2022,,
335774,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Dereham  Breckland,52.6,0.91,WOAH (former OIE),Confirmed,Domestic,Turkey,19/10/2022,28/10/2022,,
335775,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Taverham  Broadland,52.71,1.17,WOAH (former OIE),Confirmed,Domestic,Chicken,19/10/2022,28/10/2022,,
335772,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Pilling  Wyre,53.92,-2.88,WOAH (former OIE),Confirmed,Domestic,Chicken,18/10/2022,04/11/2022,,
335781,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Halesworth  East Suffolk,52.29,1.4,WOAH (former OIE),Confirmed,Domestic,Turkey,18/10/2022,28/10/2022,,
335783,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Attleborough  Breckland,52.52,0.94,WOAH (former OIE),Confirmed,Domestic,Chicken,18/10/2022,28/10/2022,,
335784,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Long Stratton  South Norfolk,52.45,1.18,WOAH (former OIE),Confirmed,Domestic,Duck,18/10/2022,28/10/2022,,
335794,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Mileham  Breckland,52.77,0.82,WOAH (former OIE),Confirmed,Domestic,Chicken,18/10/2022,28/10/2022,,
334607,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Husby,54.75,9.59,WOAH (former OIE),Confirmed,Domestic,Duck,17/10/2022,04/11/2022,,
334608,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Husby,54.75,9.58,WOAH (former OIE),Confirmed,Domestic,Chicken,17/10/2022,04/11/2022,,
333635,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Lorup,52.92,7.63,WOAH (former OIE),Confirmed,Domestic,Turkey,16/10/2022,18/10/2022,,
335785,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Mundford  Breckland,52.51,0.63,WOAH (former OIE),Confirmed,Domestic,Chicken,16/10/2022,28/10/2022,,
335787,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Wymondham  South Norfolk,52.57,1.09,WOAH (former OIE),Confirmed,Domestic,Chicken,16/10/2022,28/10/2022,,
333543,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Limburg,Ospel,51.28743,5.77436,WOAH (former OIE),Confirmed,Domestic,Turkey,15/10/2022,18/10/2022,,
335786,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Beverley  East Riding of Yorkshire,53.91,-0.44,WOAH (former OIE),Confirmed,Domestic,Duck,15/10/2022,28/10/2022,,
335791,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Fetwell  King’s Lynn & West Norfolk,52.46,0.48,WOAH (former OIE),Confirmed,Domestic,Turkey,15/10/2022,28/10/2022,,
335792,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Dereham  Breckland,52.6,0.95,WOAH (former OIE),Confirmed,Domestic,Duck,15/10/2022,28/10/2022,,
333544,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Friesland,Blija,53.33471,5.88666,WOAH (former OIE),Confirmed,Domestic,Chicken,14/10/2022,18/10/2022,,
335782,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Taverham  Broadland,52.69,1.12,WOAH (former OIE),Confirmed,Domestic,Turkey,14/10/2022,28/10/2022,,
335793,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Munford  Breckland,52.52,0.65,WOAH (former OIE),Confirmed,Domestic,Duck,14/10/2022,28/10/2022,,
333545,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Overijssel,Nieuwleusen,52.57274,6.27401,WOAH (former OIE),Confirmed,Domestic,Chicken,13/10/2022,18/10/2022,,
335776,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Leyland  South Ribble,53.71,-2.76,WOAH (former OIE),Confirmed,Domestic,Chicken,13/10/2022,28/10/2022,,
335780,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Goole  East Riding of Yorkshire,53.74,-0.79,WOAH (former OIE),Confirmed,Domestic,Duck,13/10/2022,28/10/2022,,
335790,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Dereham  Breckland,52.6,0.92,WOAH (former OIE),Confirmed,Domestic,Turkey,11/10/2022,28/10/2022,,
333546,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Zuid-holland,Bodegraven,52.10334,4.75432,WOAH (former OIE),Confirmed,Domestic,Chicken,10/10/2022,18/10/2022,,
333547,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Zuid-holland,Waddinxveen,52.02807,4.66481,WOAH (former OIE),Confirmed,Domestic,Chicken,09/10/2022,18/10/2022,,
333073,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Sylt,54.88,8.37,WOAH (former OIE),Confirmed,Domestic,Chicken,07/10/2022,10/10/2022,,
333548,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Tiel,51.88307,5.43425,WOAH (former OIE),Confirmed,Domestic,Chicken,06/10/2022,18/10/2022,,
333071,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Wittmund,53.58,7.73,WOAH (former OIE),Confirmed,Domestic,Chicken,05/10/2022,10/10/2022,,
333072,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Wangerland,53.67,7.93,WOAH (former OIE),Confirmed,Domestic,Turkey,02/10/2022,10/10/2022,,
332758,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Wingene,51.08261,3.26749,WOAH (former OIE),Confirmed,Domestic,Chicken,01/10/2022,03/10/2022,,
333144,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Attleborough  Breckland,52.43,0.92,WOAH (former OIE),Confirmed,Domestic,Chicken,30/09/2022,10/10/2022,,
333145,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Faringdon  Vale of White Horse,51.64,-1.63,WOAH (former OIE),Confirmed,Domestic,Goose,29/09/2022,10/10/2022,,
333148,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Attleborough  Breckland,52.52,0.95,WOAH (former OIE),Confirmed,Domestic,Duck,29/09/2022,10/10/2022,,
332691,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Lisboa,Alenquer,39.14758,-9.03407,WOAH (former OIE),Confirmed,Domestic,Turkey,28/09/2022,30/09/2022,,
332425,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Oldekerk,53.25065,6.33629,WOAH (former OIE),Confirmed,Domestic,Chicken,18/09/2022,28/09/2022,,
332426,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Overijssel,Schuinesloot,52.65704,6.57665,WOAH (former OIE),Confirmed,Domestic,Duck,17/09/2022,28/09/2022,,
332427,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Friesland,Tjerkgaast,52.92742,5.67399,WOAH (former OIE),Confirmed,Domestic,Chicken,16/09/2022,28/09/2022,,
332274,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Attleborough  Breckland,52.48,0.92,WOAH (former OIE),Confirmed,Domestic,Chicken,14/09/2022,23/09/2022,,
331219,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,garrel,53.0,8.05,WOAH (former OIE),Confirmed,Domestic,Turkey,09/09/2022,13/09/2022,,
332016,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,garrel,53.0,8.05,WOAH (former OIE),Confirmed,Domestic,Turkey,09/09/2022,19/09/2022,,
332275,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Honington  West Suffolk,52.35,0.78,WOAH (former OIE),Confirmed,Domestic,Chicken,09/09/2022,23/09/2022,,
331152,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Twist,52.73,7.09,WOAH (former OIE),Confirmed,Domestic,Turkey,08/09/2022,09/09/2022,,
331220,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Twist,52.73,7.09,WOAH (former OIE),Confirmed,Domestic,Turkey,08/09/2022,13/09/2022,,
331303,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Castilla-La Mancha,Fontanar,40.728,-3.132,WOAH (former OIE),Confirmed,Domestic,Chicken,08/09/2022,12/09/2022,,
332428,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Overijssel,de Krim,52.64419,6.59576,WOAH (former OIE),Confirmed,Domestic,Chicken,08/09/2022,28/09/2022,,
332429,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Barneveld,52.142063,5.598911,WOAH (former OIE),Confirmed,Domestic,Chicken,06/09/2022,28/09/2022,,
331151,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Laar,52.62,6.73,WOAH (former OIE),Confirmed,Domestic,Turkey,03/09/2022,09/09/2022,,
330600,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Dinklage,52.68,8.12,WOAH (former OIE),Confirmed,Domestic,Chicken,02/09/2022,05/09/2022,,
332430,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Friesland,Ried,53.21831,5.58397,WOAH (former OIE),Confirmed,Domestic,Chicken,02/09/2022,28/09/2022,,
330603,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Santarem,Benavente,38.829589,-8.710556,WOAH (former OIE),Confirmed,Domestic,Duck,01/09/2022,05/09/2022,,
332431,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Barneveld,52.1597,5.63505,WOAH (former OIE),Confirmed,Domestic,Chicken,01/09/2022,28/09/2022,,
332432,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Friesland,Blija,53.33674,5.88817,WOAH (former OIE),Confirmed,Domestic,Chicken,01/09/2022,28/09/2022,,
330602,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Haren (Ems),52.73,7.1,WOAH (former OIE),Confirmed,Domestic,Chicken,31/08/2022,05/09/2022,,
331153,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,BRIDLINGTON  EAST RIDING OF YORKSHIRE,54.11,-0.16,WOAH (former OIE),Confirmed,Domestic,Chicken,31/08/2022,09/09/2022,,
