Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation Date,Report Date,Humans.affected,Human.deaths
390420,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142945SZANK,46.564555,19.689298,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/11/2024,12/11/2024,,
390421,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142944KISKUNMAJSA,46.406121,19.778894,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/11/2024,12/11/2024,,
390422,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142943SZANK,46.5683,19.63008,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/11/2024,12/11/2024,,
390423,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142942CSÓLYOSPÁLOS,46.449948,19.806142,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/11/2024,12/11/2024,,
390440,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,142928CANNETO SULL' OGLIO,45.187255,10.33539,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/11/2024,13/11/2024,,
390661,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Auvergne,143196THENEUILLE (03282),46.599988,2.89416,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/11/2024,14/11/2024,,
390139,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142773BÓCSA,46.643035,19.54694,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/11/2024,08/11/2024,,
390140,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142770TÁZLÁR,46.526774,19.498163,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/11/2024,08/11/2024,,
390141,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142766BÓCSA,46.592755,19.491511,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/11/2024,08/11/2024,,
390142,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142767BÓCSA,46.617304,19.548761,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/11/2024,08/11/2024,,
390144,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142762KISKUNMAJSA,46.507256,19.642317,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/11/2024,08/11/2024,,
390153,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Moldova  Republic of,Ungheni,142688MARINICI,46.97,28.17,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/11/2024,08/11/2024,,
391943,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Austria,Niederosterreich,144346AMSTETTEN,48.13,14.48,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/11/2024,03/12/2024,,
390020,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142631KISKUNFÉLEGYHÁZA,46.655945,19.861127,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,07/11/2024,,
390030,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Ukraine,Mykolayivs'ka,142618KHRYSTOFORIVKA,47.2681,32.2544,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,07/11/2024,,
390143,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142760JÁSZSZENTLÁSZLÓ,46.55355,19.75703,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390145,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142756TÁZLÁR,46.563426,19.472723,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390146,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142752SZANK,46.570139,19.69235,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390147,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142751KISKUNMAJSA,46.518499,19.790973,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390148,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142750KISKUNMAJSA,46.50558,19.651116,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390149,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142747KISKUNMAJSA,46.506358,19.71748,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390150,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142745KISKUNMAJSA,46.522107,19.640536,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390151,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142744KISKUNMAJSA,46.450415,19.778541,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390152,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142742KISKUNMAJSA,46.469658,19.770867,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,08/11/2024,,
390170,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Hajdu-bihar,142622LÉTAVÉRTES,47.378793,21.88921,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,07/11/2024,,
390171,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Hajdu-bihar,142621POLGÁR,47.823523,21.124078,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,07/11/2024,,
390349,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Ukraine,Kharkivs'ka,142836SADOVE,49.2287,35.4555,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,09/11/2024,,
390656,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,143237DOBEŠOV,49.36051,14.96345,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,15/11/2024,,
390889,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,143237DOBEŠOV,49.36051,14.96345,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/11/2024,15/11/2024,,
389914,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Hajdu-bihar,142439LÉTAVÉRTES,47.381722,21.905715,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,05/11/2024,,
389954,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142463KISKUNHALAS,46.491888,19.466367,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,06/11/2024,,
389955,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142461KISKUNMAJSA,46.5186,19.6556,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,06/11/2024,,
390021,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142630BÓCSA,46.598225,19.464884,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,07/11/2024,,
390022,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142629KÖMPÖC,46.451905,19.87663,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,07/11/2024,,
390023,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142628KISKUNMAJSA,46.504037,19.643313,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,07/11/2024,,
390024,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142627BÓCSA,46.621178,19.551212,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,07/11/2024,,
390025,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142626KISKUNMAJSA,46.516166,19.639443,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,07/11/2024,,
390133,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142785KISSZÁLLÁS,46.281765,19.555604,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,08/11/2024,,
390618,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Slovakia,Zilna,143012VE KÉ ROVNÉ,49.295,18.585,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,13/11/2024,,
391944,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Austria,Niederosterreich,144345AMSTETTEN,48.05,14.7,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,03/12/2024,,
391945,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Austria,Niederosterreich,144344AMSTETTEN,48.03,14.68,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2024,03/12/2024,,
389932,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,142391CHOCICZA,52.223953,17.411825,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,05/11/2024,,
389956,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142460KISKUNMAJSA,46.519427,19.631104,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389957,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142459KISKUNMAJSA,46.534769,19.631669,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389958,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142458KISKUNMAJSA,46.51429,19.62953,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389959,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142457KISKUNMAJSA,46.500524,19.787179,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389960,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142456SZANK,46.559267,19.683815,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389961,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142455CSÓLYOSPÁLOS,46.41826,19.8701,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389962,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142454KÖMPÖC,46.457047,19.878295,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389963,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142453KÖMPÖC,46.450754,19.87498,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/11/2024,06/11/2024,,
389916,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Jasz-nagykun-szolnok,142437TISZAFÖLDVÁR,46.996654,20.253719,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/11/2024,05/11/2024,,
389917,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142436TÁZLÁR,46.555484,19.542081,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/11/2024,05/11/2024,,
389918,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142435CSÓLYOSPÁLOS,46.403611,19.834167,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/11/2024,05/11/2024,,
389919,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,142434KISKUNMAJSA,46.493517,19.689923,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/11/2024,05/11/2024,,
